player_id,p_index,position
223764,0,LB
180755,0,GK
245779,0,CB
245779,1,LB
243214,0,LM
243214,1,LB
245005,0,RB
245005,1,RM
242189,0,GK
240141,0,CDM
240141,1,CM
211469,0,LM
211469,1,RM
211469,2,ST
245004,0,CDM
245004,1,CM
243468,0,CDM
215820,0,RB
215820,1,CB
212492,0,CM
212492,1,RM
193035,0,GK
242187,0,CAM
244234,0,CAM
244234,1,CM
244234,2,LM
242186,0,CM
242186,1,CDM
240906,0,RW
240906,1,LW
200714,0,ST
200714,1,LM
245769,0,CM
245513,0,CDM
245513,1,CM
243977,0,ST
243977,1,RW
243977,2,LW
238345,0,ST
238345,1,CAM
219657,0,GK
246280,0,GK
240903,0,CM
240903,1,CDM
247558,0,CF
247558,1,LW
236806,0,LM
236550,0,ST
235014,0,RM
235014,1,LM
245253,0,CM
245253,1,CAM
237316,0,CB
232452,0,RM
232452,1,RB
232452,2,LM
228611,0,GK
240641,0,LB
240641,1,LM
224257,0,CDM
224257,1,CM
246784,0,ST
246784,1,LW
245248,0,RW
245248,1,ST
189695,0,CAM
189695,1,CM
242431,0,CM
242431,1,CB
233727,0,RM
233727,1,LM
233727,2,ST
225279,0,CM
225279,1,CDM
225279,2,RWB
242174,0,RM
216318,0,CB
244989,0,LW
244989,1,LM
188924,0,RB
244476,0,CB
243452,0,RW
243452,1,LW
243442,0,CB
243442,1,RB
246257,0,RW
234225,0,LB
229105,0,ST
241648,0,GK
235504,0,CM
235504,1,CAM
226544,0,RB
226544,1,RWB
203504,0,ST
225775,0,LB
224238,0,CB
223982,0,GK
222702,0,CB
232941,0,RB
231661,0,CDM
243180,0,CM
243180,1,RM
243180,2,LM
235244,0,CB
246763,0,RB
246763,1,CB
236011,0,CB
216299,0,RB
216299,1,RWB
230890,0,CM
221930,0,CB
221930,1,CM
221930,2,CDM
211434,0,CB
240873,0,CM
240873,1,CB
228073,0,ST
225001,0,ST
245992,0,CM
245992,1,CAM
228584,0,CM
228584,1,CAM
226792,0,CB
202984,0,ST
202984,1,CM
242662,0,CB
242662,1,LB
241382,0,ST
234982,0,CM
237797,0,LM
237797,1,RM
226021,0,CDM
226021,1,CM
210149,0,ST
210149,1,LM
210149,2,CAM
209893,0,CB
209893,1,CDM
209893,2,RB
242404,0,RB
242404,1,RM
237796,0,LM
231652,0,ST
212964,0,CM
212964,1,CDM
237027,0,ST
237027,1,LW
234979,0,RB
215011,0,LB
243938,0,LB
245725,0,RB
244189,0,ST
215517,0,CDM
215517,1,CM
244956,0,ST
244956,1,LM
241884,0,LWB
241884,1,LM
241884,2,LB
240604,0,RB
240604,1,CB
240604,2,LB
235228,0,RW
235228,1,CAM
230876,0,CM
230876,1,CDM
230876,2,CB
214748,0,CM
214748,1,CDM
214748,2,RB
148700,0,ST
148700,1,CB
238043,0,ST
238043,1,LM
238043,2,RM
235995,0,CB
228315,0,CDM
228315,1,CM
214747,0,CM
214747,1,CDM
214747,2,RB
186842,0,LM
186842,1,RM
186842,2,LWB
186842,3,CM
232410,0,GK
182489,0,GK
247257,0,CB
218585,0,LB
201945,0,RM
201945,1,LM
240600,0,CM
240600,1,CAM
240600,2,CDM
238040,0,CB
238040,1,LB
203224,0,CB
241879,0,GK
237015,0,LM
237015,1,LB
237015,2,ST
225751,0,GK
224215,0,GK
226006,0,RB
226006,1,CB
189909,0,GK
236757,0,ST
228053,0,ST
228053,1,LM
228053,2,RM
210901,0,RM
210901,1,ST
210901,2,CAM
199893,0,CM
199893,1,CAM
211667,0,LB
242386,0,CB
239570,0,CM
221394,0,CM
19410,0,ST
222417,0,CM
222417,1,CDM
242640,0,LW
242640,1,CM
242640,2,RW
239568,0,CB
239568,1,CDM
235472,0,RB
235472,1,LB
218576,0,CB
236239,0,GK
243914,0,CAM
221386,0,LW
221386,1,CAM
221386,2,CM
221386,3,RB
245705,0,LM
245705,1,RM
238793,0,LB
238793,1,LM
218057,0,RB
218057,1,CAM
243912,0,ST
243912,1,CF
227784,0,ST
246727,0,LM
246727,1,LW
246727,2,CF
176839,0,RB
237255,0,CB
245702,0,RM
245702,1,CAM
245446,0,GK
230854,0,ST
226246,0,CDM
226246,1,CM
232645,0,GK
212165,0,RW
212165,1,RWB
247492,0,CB
223683,0,GK
213696,0,CM
247231,0,CB
192447,0,ST
247230,0,RB
234686,0,LB
234686,1,RB
245693,0,CF
245693,1,RW
240829,0,ST
240829,1,RW
240829,2,LW
212925,0,RB
237500,0,LB
224188,0,RM
224188,1,RB
247227,0,CAM
247227,1,RM
245691,0,RW
245691,1,LW
242875,0,CM
242875,1,CDM
241339,0,RB
227515,0,CM
227515,1,CDM
212923,0,RB
212923,1,LB
241082,0,RM
242105,0,GK
241848,0,CB
236216,0,RW
236216,1,LW
246455,0,CB
236471,0,CM
223159,0,CB
213687,0,CM
213687,1,RWB
223670,0,ST
228789,0,GK
169391,0,RB
169391,1,CB
228783,0,CB
228783,1,CDM
228783,2,RB
243886,0,RWB
243886,1,RM
233902,0,ST
233902,1,LM
229806,0,GK
224942,0,LM
224942,1,LB
246701,0,CDM
242093,0,RW
243884,0,CAM
243884,1,LM
243884,2,RM
246699,0,CAM
246699,1,CM
241835,0,RB
241835,1,ST
237227,0,RW
237227,1,RM
204459,0,CB
243882,0,RM
227498,0,ST
227498,1,RM
227498,2,RW
246697,0,RB
241833,0,CM
240041,0,CAM
240041,1,CM
226729,0,GK
209065,0,LWB
209065,1,LM
209065,2,LB
244392,0,RB
221864,0,CB
221864,1,ST
220584,0,GK
220328,0,ST
236454,0,LB
236454,1,LM
233894,0,CDM
232102,0,CB
203430,0,CB
247205,0,GK
232357,0,CDM
232357,1,CM
219813,0,GK
170660,0,CB
224164,0,CB
224164,1,RB
223908,0,LWB
223908,1,LM
245155,0,CF
245155,1,CM
245155,2,ST
243363,0,LB
239267,0,ST
237987,0,GK
224675,0,CM
224675,1,LM
192674,0,GK
241058,0,CM
241058,1,RM
233378,0,LM
216226,0,CDM
216226,1,CM
216226,2,CB
212642,0,LW
212642,1,RW
230812,0,CM
221852,0,CB
246683,0,CAM
246683,1,CM
232603,0,CB
232603,1,CDM
221339,0,CM
238490,0,CAM
238490,1,LW
238234,0,RM
238234,1,LM
229530,0,GK
221850,0,RB
236697,0,ST
216473,0,GK
203417,0,CM
203417,1,CDM
241048,0,ST
241048,1,RW
231064,0,CDM
231064,1,CM
231064,2,CB
193943,0,CAM
193943,1,CM
193943,2,ST
229783,0,GK
184726,0,RB
184726,1,CDM
244886,0,CB
207509,0,CM
204437,0,GK
247188,0,RW
241812,0,CB
221332,0,GK
214164,0,CDM
195219,0,CB
163731,0,LM
163731,1,CM
243346,0,LB
243346,1,LM
243346,2,CB
240530,0,ST
240530,1,RM
220306,0,ST
220306,1,RW
247441,0,CM
247441,1,CDM
244881,0,LM
244881,1,LB
243601,0,LB
230801,0,CDM
230801,1,CM
230801,2,CAM
209041,0,CB
246928,0,CAM
246928,1,CM
245648,0,CAM
243344,0,CB
241040,0,CB
241040,1,RB
238480,0,LW
172944,0,CM
209552,0,CDM
209040,0,RB
238223,0,GK
211593,0,RB
211593,1,RWB
206217,0,ST
246408,0,CM
237704,0,GK
246919,0,ST
245895,0,LM
220807,0,GK
244102,0,CDM
244102,1,CM
244102,2,CF
234886,0,CDM
234886,1,CM
246661,0,CB
246661,1,RB
246661,2,CDM
241029,0,LB
233093,0,RM
244100,0,LM
244100,1,CAM
244100,2,LB
241540,0,RW
237188,0,GK
140164,0,GK
245635,0,LM
245635,1,RM
244099,0,RM
241283,0,CM
241283,1,CDM
237699,0,RW
237699,1,LW
237699,2,ST
228483,0,ST
247170,0,CB
247170,1,CDM
237442,0,CB
237442,1,RB
234882,0,LB
246657,0,GK
245633,0,LB
245633,1,CB
244097,0,ST
244097,1,LM
244097,2,LW
244097,3,RW
152961,0,RB
241536,0,CAM
241536,1,RM
222848,0,ST
244095,0,RM
244095,1,ST
237695,0,GK
234111,0,CAM
234111,1,CM
215423,0,RM
215423,1,RB
239742,0,GK
224894,0,CM
224894,1,CAM
216190,0,CM
216190,1,CDM
192125,0,RB
192125,1,CB
244348,0,RB
242556,0,LB
242556,1,LM
235387,0,GK
234619,0,ST
239226,0,CDM
231539,0,ST
244601,0,LM
244601,1,ST
220019,0,RM
220019,1,LM
220019,2,CAM
240242,0,ST
240242,1,RW
237170,0,RM
237170,1,LM
189041,0,LB
189041,1,RM
182385,0,RW
182385,1,RM
182385,2,LM
239985,0,CB
239985,1,CDM
237936,0,RM
237936,1,LM
231536,0,RM
246127,0,CM
242543,0,CDM
242543,1,CM
238703,0,CB
226415,0,LM
226415,1,ST
228461,0,CM
228461,1,CB
245100,0,CB
243308,0,GK
215660,0,CM
215660,1,LB
215660,2,RM
238955,0,LM
236651,0,CB
236651,1,LB
241258,0,LB
241258,1,LM
236906,0,CAM
236394,0,LB
236394,1,LM
234858,0,GK
228970,0,LM
228970,1,RM
214634,0,CM
242281,0,ST
235369,0,LW
235369,1,RW
191336,0,GK
239464,0,CB
239464,1,LB
223080,0,LM
223080,1,LB
242023,0,LB
238695,0,CB
225383,0,LM
225383,1,CM
225383,2,RM
225383,3,RB
224615,0,RM
224615,1,RW
224615,2,RB
224615,3,RWB
210791,0,GK
183142,0,CM
183142,1,CDM
238182,0,RW
238182,1,LM
247141,0,CB
247141,1,RB
247141,2,CDM
227941,0,GK
227173,0,CB
227173,1,LB
244835,0,LW
244835,1,LB
237411,0,ST
247394,0,CM
242530,0,LM
242530,1,RM
245596,0,RM
245084,0,CB
245084,1,RB
229468,0,LB
229468,1,LWB
228188,0,RB
228188,1,LB
228188,2,CDM
239451,0,CDM
233051,0,RM
233051,1,CF
224859,0,ST
224859,1,RM
224859,2,LM
213339,0,LB
213339,1,LWB
243802,0,RM
243802,1,LM
237146,0,LM
237657,0,LB
224345,0,LB
224345,1,CAM
224345,2,LM
240728,0,CB
240728,1,LB
224088,0,CM
224088,1,CDM
210264,0,GK
235607,0,CM
235607,1,LB
235607,2,CDM
244054,0,CAM
244054,1,CM
244054,2,CF
234070,0,CDM
234070,1,CM
229974,0,RM
229974,1,ST
229974,2,LM
229974,3,RW
163158,0,LB
243797,0,LB
243797,1,LM
240725,0,RB
240725,1,CB
233045,0,ST
232789,0,RW
232789,1,RM
232789,2,CF
210773,0,CM
210773,1,RM
210773,2,LW
206165,0,GK
247124,0,LB
237396,0,CAM
237396,1,LW
237396,2,CF
237140,0,CM
237140,1,RW
244050,0,CM
240722,0,GK
203090,0,GK
214353,0,GK
247120,0,ST
247120,1,CAM
246352,0,CB
244047,0,CM
224335,0,LM
224335,1,LW
224335,2,ST
245582,0,ST
242766,0,ST
236878,0,GK
246861,0,CM
246861,1,CAM
242253,0,ST
241485,0,LW
241485,1,LM
200781,0,CM
200781,1,CB
247109,0,CAM
227653,0,GK
221764,0,RM
221764,1,LM
214084,0,CDM
214084,1,CB
240451,0,LB
211011,0,GK
239682,0,RB
237378,0,LM
237378,1,RM
223810,0,CM
223810,1,LM
244801,0,ST
241217,0,GK
238913,0,LM
238913,1,CAM
233281,0,RB
19521,0,ST
221760,0,LW
221760,1,LM
246847,0,CM
236351,0,RB
236351,1,RM
221759,0,GK
237630,0,CB
237630,1,RB
229438,0,CDM
229438,1,CM
242237,0,CM
242237,1,CDM
182076,0,GK
231228,0,CAM
231228,1,LM
153148,0,CAM
153148,1,CM
153148,2,LM
226107,0,CB
211259,0,RM
211259,1,ST
203835,0,GK
241210,0,GK
239418,0,ST
239418,1,LM
239418,2,RM
239418,3,CF
203834,0,ST
229433,0,GK
208697,0,GK
238648,0,CAM
238648,1,RM
238648,2,LM
232504,0,LB
239415,0,CDM
239415,1,CB
232759,0,LWB
232759,1,LB
222007,0,GK
239925,0,CAM
239925,1,RW
239925,2,CM
229173,0,CB
229173,1,CDM
245812,0,ST
245812,1,RM
239668,0,CB
239668,1,CDM
236596,0,CB
229172,0,RB
229172,1,RWB
221487,0,ST
246830,0,CDM
179757,0,LB
240940,0,ST
240428,0,CAM
237356,0,RW
237356,1,LW
237356,2,ST
245803,0,GK
236842,0,RW
236842,1,ST
210474,0,CDM
210474,1,CB
210474,2,CM
244009,0,CB
237608,0,CB
237608,1,RB
244007,0,ST
242471,0,CB
241191,0,ST
241191,1,RM
164647,0,CB
224039,0,ST
224039,1,LM
247078,0,RM
247078,1,CAM
244262,0,GK
212006,0,RM
212006,1,ST
246821,0,CAM
246565,0,RB
246565,1,CB
237605,0,CM
231461,0,CDM
231461,1,CM
221989,0,CB
221989,1,LB
211237,0,RM
211237,1,ST
200485,0,RM
244772,0,LM
244772,1,RM
239138,0,LM
239138,1,CAM
224546,0,RM
246049,0,ST
244257,0,ST
244257,1,LW
190240,0,CB
190240,1,CM
242720,0,CB
242720,1,CDM
224032,0,RW
224032,1,RWB
243999,0,CDM
241183,0,GK
231967,0,CB
212255,0,GK
183070,0,GK
240926,0,CB
202014,0,CB
202014,1,CDM
243741,0,CB
233245,0,CAM
228637,0,CB
228637,1,LB
214039,0,RB
214039,1,RM
189206,0,CM
189206,1,CDM
246806,0,GK
239382,0,GK
239126,0,RB
236310,0,LB
240661,0,CAM
239892,0,CF
239892,1,ST
239892,2,RW
237332,0,ST
227603,0,LB
227603,1,LWB
222227,0,CM
232210,0,CAM
232210,1,RM
232210,2,CM
232210,3,ST
241938,0,CM
241938,1,CAM
241938,2,CDM
180753,0,LW
245265,0,LB
209169,0,CB
209169,1,LB
163856,0,ST
163856,1,RW
228368,0,RB
198927,0,RB
198927,1,RWB
230670,0,GK
227854,0,CB
227854,1,LB
246285,0,CB
180749,0,CB
180749,1,LB
180749,2,RB
241165,0,LW
229901,0,CB
242188,0,LW
242188,1,LM
242188,2,RW
241164,0,CM
170252,0,ST
170252,1,RM
163852,0,CDM
184843,0,CB
184843,1,CM
232203,0,LM
232203,1,RM
232203,2,LW
199691,0,RB
199691,1,CB
239626,0,RM
231178,0,CB
228106,0,CB
227082,0,CAM
224266,0,ST
215562,0,RB
215562,1,LB
236297,0,RM
236297,1,CAM
236297,2,LM
169481,0,CB
240904,0,LB
240904,1,LM
236296,0,LM
214024,0,GK
244743,0,CAM
240128,0,GK
239360,0,CB
237312,0,RW
237312,1,ST
231936,0,CB
210944,0,LW
210944,1,ST
183807,0,ST
235519,0,CB
183549,0,GK
244477,0,CAM
142333,0,GK
53756,0,GK
242172,0,LM
242172,1,RM
237308,0,ST
237308,1,RM
235516,0,LB
225532,0,CB
225532,1,LB
225532,2,RB
224252,0,CAM
244219,0,LB
244219,1,LM
244219,2,LWB
244219,3,CB
242683,0,LM
242683,1,RM
241403,0,LM
241403,1,CM
238587,0,CDM
238587,1,CM
228091,0,CB
189434,0,RB
189434,1,RM
189434,2,LB
243706,0,CDM
243706,1,CM
237818,0,CB
215546,0,GK
204282,0,ST
240633,0,LM
240633,1,ST
232185,0,RWB
232185,1,RB
231929,0,ST
226553,0,RB
240888,0,GK
186103,0,CDM
186103,1,CB
186103,2,CM
243703,0,ST
243703,1,LM
243703,2,RM
222199,0,CB
222199,1,CM
214007,0,CAM
214007,1,RM
214007,2,LM
193013,0,GK
242677,0,ST
167925,0,RB
167925,1,CB
220149,0,LB
220149,1,LWB
242164,0,ST
240628,0,CM
226804,0,GK
182003,0,GK
181491,0,ST
181491,1,LW
232175,0,RM
232175,1,ST
232686,0,RM
232686,1,CB
232686,2,RB
232686,3,RWB
200942,0,GK
180717,0,GK
244717,0,LM
244717,1,LB
244717,2,CM
239853,0,CB
239597,0,CAM
239341,0,LM
239341,1,LWB
239341,2,RM
239341,3,RWB
223725,0,GK
212973,0,GK
245228,0,ST
243692,0,RB
243692,1,RM
240876,0,CB
227052,0,LB
242155,0,RB
232939,0,RW
232939,1,RM
232939,2,CM
229355,0,CM
229355,1,CAM
229355,2,RM
229355,3,CF
219627,0,CAM
219627,1,RM
183530,0,CM
183530,1,CDM
233706,0,CB
233706,1,RB
210922,0,CM
210922,1,CDM
210922,2,RM
172265,0,CM
246760,0,ST
244456,0,CB
243688,0,CM
243688,1,LM
243688,2,LB
243688,3,CF
239848,0,CB
237800,0,ST
231912,0,CDM
231912,1,CB
229864,0,ST
226024,0,RW
226024,1,RM
152552,0,GK
194791,0,ST
194791,1,CAM
243431,0,CB
238055,0,RM
238055,1,LM
238055,2,CAM
237543,0,GK
169447,0,CAM
230631,0,GK
194790,0,CB
194790,1,RB
236006,0,CDM
236006,1,CM
232678,0,GK
244453,0,CM
243429,0,RB
243429,1,LB
232164,0,CB
232164,1,LB
207588,0,LB
157407,0,GK
220383,0,GK
218846,0,CB
209886,0,CM
209886,1,CAM
135646,0,GK
245213,0,CB
243677,0,CB
243677,1,LB
242397,0,GK
237789,0,CB
237789,1,CDM
221149,0,CB
236764,0,CM
236764,1,CB
244955,0,LB
244699,0,ST
240091,0,GK
235483,0,GK
233435,0,CB
223963,0,CB
220635,0,CM
220635,1,LM
244954,0,RB
216794,0,ST
199130,0,GK
239833,0,RM
239833,1,CAM
149721,0,GK
206297,0,LB
206297,1,CB
242648,0,LM
242648,1,CM
236760,0,CM
236760,1,CDM
235736,0,ST
229848,0,GK
226264,0,ST
226264,1,RW
223960,0,RM
223960,1,ST
204248,0,ST
245719,0,CDM
244695,0,ST
244695,1,LW
244695,2,RW
210903,0,GK
246230,0,ST
244694,0,LM
244694,1,RM
244694,2,CAM
238038,0,CM
221398,0,CM
212438,0,RM
212438,1,LM
212438,2,LB
246741,0,GK
245717,0,ST
243157,0,CAM
238037,0,CB
237781,0,CB
237781,1,RB
237781,2,CDM
231120,0,LB
231120,1,CB
216272,0,LM
243919,0,ST
243919,1,LW
235215,0,CAM
235215,1,CF
202959,0,CM
202959,1,CDM
236750,0,LM
233934,0,GK
232910,0,CB
224718,0,CM
224718,1,CDM
244941,0,CM
244941,1,RM
244941,2,LM
239821,0,LW
239821,1,LM
170445,0,ST
215501,0,RM
215501,1,LM
247500,0,CB
181964,0,RB
181964,1,RM
235980,0,ST
229324,0,RB
229324,1,RWB
152523,0,GK
212683,0,ST
181962,0,CB
203210,0,CDM
203210,1,CB
214473,0,GK
245704,0,LB
52679,0,GK
247495,0,LM
247495,1,CM
208071,0,CM
208071,1,RM
193478,0,CB
244166,0,LM
191684,0,GK
138180,0,LM
138180,1,CAM
138180,2,RM
201924,0,ST
201924,1,CF
189891,0,CB
243395,0,RB
242883,0,CM
236995,0,ST
243906,0,CAM
243906,1,LM
243906,2,RM
239810,0,CM
239810,1,CDM
237506,0,CM
237250,0,GK
232898,0,CAM
232898,1,CF
232898,2,CM
193473,0,CB
189377,0,LM
189377,1,ST
189377,2,LB
247233,0,ST
246721,0,CB
246721,1,CDM
246721,2,RB
244157,0,RB
237757,0,RB
237757,1,CB
231613,0,ST
243132,0,CB
243132,1,LB
232636,0,LB
232636,1,RB
232636,2,RM
244923,0,LM
244923,1,RM
244410,0,LB
235194,0,ST
231354,0,RM
231354,1,CAM
231354,2,CF
214458,0,CM
214458,1,CDM
213434,0,CAM
213434,1,LM
213434,2,ST
221369,0,RM
221369,1,ST
221369,2,LM
246200,0,GK
244920,0,RM
244920,1,RWB
163768,0,CDM
163768,1,CM
213688,0,CM
213688,1,CAM
213688,2,LM
208056,0,CAM
208056,1,ST
207544,0,CM
245687,0,CM
244919,0,CB
240311,0,GK
238519,0,LB
238519,1,LM
230839,0,CB
230839,1,LB
230583,0,CM
211127,0,LM
211127,1,RM
211127,2,ST
198071,0,CB
198071,1,RWB
198071,2,RB
187830,0,CM
187830,1,RM
187830,2,CAM
242102,0,CB
243125,0,RB
243125,1,RM
236213,0,ST
236213,1,RW
241588,0,CM
241588,1,CAM
228788,0,CM
228788,1,CDM
240563,0,RM
240563,1,ST
232371,0,LB
232371,1,LWB
243122,0,RM
243122,1,RB
233394,0,CB
233394,1,LB
221106,0,CM
221106,1,CAM
221106,2,RM
247473,0,ST
238769,0,RM
247472,0,CB
211888,0,RM
211888,1,RW
211888,2,RWB
247215,0,CAM
247215,1,CM
247215,2,CDM
246959,0,RM
246703,0,ST
239529,0,RW
239529,1,ST
232873,0,CB
220841,0,RW
220841,1,LW
220841,2,RM
220841,3,ST
198825,0,ST
169896,0,CB
169896,1,RB
232872,0,CB
224936,0,RB
246439,0,CM
246439,1,CDM
241575,0,CAM
241575,1,CM
227751,0,RB
227751,1,RM
209831,0,CB
244134,0,RM
244134,1,RB
234918,0,CM
234918,1,CDM
232614,0,ST
213926,0,GK
211622,0,CB
209318,0,GK
193957,0,LB
193957,1,LM
182949,0,CDM
182949,1,CM
244133,0,LB
244133,1,LM
244133,2,LWB
236197,0,ST
221349,0,ST
245156,0,CB
203428,0,CM
203428,1,CB
246947,0,CM
246947,1,CDM
243619,0,RW
243619,1,ST
237475,0,CM
228771,0,CDM
228771,1,CM
209315,0,LWB
209315,1,LB
225442,0,ST
224418,0,CM
224418,1,CAM
211362,0,CB
244641,0,ST
222625,0,CB
239776,0,CM
239776,1,CB
223904,0,LM
223904,1,RM
223904,2,CAM
239775,0,LB
239775,1,RB
238238,0,ST
237982,0,CAM
237982,1,ST
229534,0,GK
242077,0,CDM
242077,1,CB
238493,0,CAM
238493,1,LW
236445,0,CB
222621,0,GK
176792,0,ST
176792,1,LM
214679,0,CB
214679,1,LB
199831,0,GK
198039,0,GK
246934,0,CM
237718,0,ST
157590,0,CB
246165,0,LW
246165,1,RW
245653,0,ST
234901,0,RM
234901,1,LM
223381,0,CB
184980,0,LB
246164,0,CB
245652,0,ST
244116,0,RB
241044,0,CB
234387,0,CB
220819,0,LW
220819,1,RW
220819,2,CAM
10899,0,ST
243602,0,RB
236434,0,CB
236434,1,RB
240529,0,CAM
240529,1,CDM
240529,2,CM
246672,0,ST
246416,0,ST
239504,0,ST
237712,0,LW
237712,1,RW
222864,0,GK
222096,0,GK
111503,0,RM
111503,1,CAM
111503,2,LM
226191,0,LM
226191,1,LB
225167,0,CB
210319,0,ST
235662,0,CB
212366,0,CAM
212366,1,CM
246157,0,CB
243853,0,ST
243853,1,RW
242573,0,RM
236685,0,LB
236685,1,CB
235661,0,CM
235661,1,CDM
211597,0,CM
204685,0,CM
240012,0,LM
240012,1,LB
239244,0,RM
213900,0,ST
246917,0,LB
240517,0,CDM
240517,1,CM
235397,0,LW
235397,1,RW
235397,2,CM
234629,0,CB
216453,0,RWB
216453,1,RB
209285,0,CB
209285,1,RB
231556,0,RM
231556,1,LM
231556,2,CAM
229508,0,CM
229508,1,CDM
225924,0,LW
225924,1,CM
215940,0,RB
215940,1,CB
243587,0,GK
236675,0,LB
236675,1,LM
221827,0,CAM
221827,1,RM
221827,2,CM
245634,0,CAM
245634,1,LM
245634,2,RM
239746,0,GK
221826,0,CB
221826,1,CM
214658,0,CM
140418,0,CB
246144,0,ST
243840,0,LB
243840,1,RB
243840,2,CB
238208,0,CB
245631,0,CDM
244349,0,CB
242045,0,CM
239741,0,ST
238461,0,CM
238461,1,CDM
238461,2,CB
155517,0,CM
155517,1,RM
155517,2,LM
193660,0,RM
193660,1,ST
193404,0,RM
193404,1,CAM
193404,2,LM
193404,3,CDM
240252,0,CDM
238460,0,ST
219260,0,GK
189307,0,RB
189307,1,RWB
189307,2,RM
246139,0,GK
240251,0,ST
240251,1,RM
239995,0,CM
225915,0,ST
242554,0,LB
242554,1,RB
242298,0,RM
232826,0,CM
232826,1,CDM
203897,0,RB
203897,1,CB
186488,0,GK
240248,0,RB
240248,1,RWB
233848,0,RW
242291,0,ST
240755,0,RB
239731,0,CM
247154,0,CM
247154,1,CDM
237683,0,LM
237683,1,RM
181106,0,CDM
181106,1,RB
241522,0,ST
239986,0,CM
239986,1,CDM
238962,0,RB
247153,0,CB
240497,0,RM
240497,1,LM
240497,2,ST
235121,0,RW
235121,1,RM
214641,0,LB
214385,0,ST
243567,0,LM
243567,1,RM
243311,0,GK
243055,0,LW
243055,1,RB
213871,0,ST
247150,0,RB
238446,0,CB
232558,0,CB
232558,1,CDM
245357,0,LM
227693,0,LM
227693,1,RM
222829,0,GK
204909,0,GK
194412,0,CB
234860,0,CM
234860,1,CAM
234860,2,LM
244843,0,RM
244843,1,LM
223083,0,LW
207723,0,GK
224618,0,CAM
224618,1,CM
224618,2,CDM
236649,0,GK
230505,0,ST
230505,1,RM
228713,0,ST
228457,0,ST
154729,0,RB
212329,0,LB
212329,1,LWB
212329,2,CM
211817,0,CDM
211817,1,RB
211817,2,CB
211305,0,CM
211305,1,CAM
210025,0,RB
210025,1,LB
244840,0,LB
213864,0,CB
235618,0,RB
246881,0,GK
244321,0,ST
244321,1,LM
238689,0,CM
238689,1,CDM
238689,2,RM
244575,0,CB
243807,0,CAM
242015,0,CAM
212319,0,ST
246878,0,ST
245598,0,CM
245598,1,CDM
237918,0,GK
240221,0,CM
231005,0,LM
231005,1,ST
228701,0,CB
221277,0,LM
221277,1,CDM
221277,2,LB
209501,0,CM
202333,0,CM
202333,1,RM
173660,0,RB
173660,1,CM
238684,0,CDM
238684,1,RB
208988,0,GK
204892,0,LM
204892,1,RM
245595,0,CM
243291,0,RM
243291,1,RW
216155,0,ST
215131,0,RW
215131,1,ST
202075,0,RB
202075,1,RWB
202075,2,LB
246106,0,RB
246106,1,CB
239706,0,CM
234586,0,CDM
234586,1,CM
233050,0,CDM
227418,0,RB
206170,0,CB
206170,1,LB
192857,0,GK
246617,0,CAM
246617,1,CM
244569,0,LB
242777,0,ST
232281,0,ST
205145,0,CM
205145,1,CAM
182360,0,CB
182360,1,CDM
240216,0,CM
245079,0,ST
242263,0,LB
242263,1,LW
242263,2,LWB
241495,0,CM
241495,1,CAM
237143,0,CDM
207442,0,ST
247377,0,CM
242257,0,CF
242257,1,ST
216656,0,ST
212560,0,GK
246863,0,CAM
246863,1,CM
239951,0,RB
239951,1,RWB
242254,0,CDM
242254,1,CM
193357,0,LB
193357,1,RB
193357,2,CM
243021,0,CM
235597,0,GK
223821,0,CB
189772,0,LM
189772,1,RM
189772,2,CM
236364,0,CM
236364,1,CAM
236364,2,RM
225868,0,GK
210508,0,GK
242763,0,CB
236875,0,LB
236875,1,LWB
236875,2,LM
199499,0,RM
239690,0,CM
239690,1,CDM
222282,0,LM
222282,1,CM
239177,0,ST
239177,1,LM
239177,2,RM
227913,0,CB
235080,0,LM
235080,1,LB
232776,0,RB
154696,0,CB
154696,1,RB
219720,0,RB
219720,1,RM
247111,0,ST
238407,0,CB
233543,0,RM
233543,1,ST
239174,0,RM
239174,1,CAM
239174,2,ST
238918,0,CB
238918,1,RB
235846,0,RM
209222,0,RB
209222,1,RM
243525,0,CM
224837,0,GK
246340,0,CAM
246340,1,LM
246340,2,RM
235076,0,RM
235076,1,LM
229956,0,GK
224324,0,ST
241475,0,RM
241475,1,LM
241475,2,CF
232515,0,LB
228419,0,CB
199235,0,CM
199235,1,CAM
199235,2,CDM
199235,3,RM
211006,0,LB
211006,1,LM
201534,0,CM
201534,1,CDM
244541,0,CDM
244029,0,CAM
244029,1,RM
243773,0,RB
243773,1,RM
243773,2,RW
213821,0,RB
246844,0,LB
245564,0,GK
242491,0,CM
242491,1,CDM
242491,2,CB
237371,0,LM
221499,0,CM
221499,1,RM
244026,0,RB
244026,1,LB
244026,2,CB
230714,0,CM
230714,1,CAM
221498,0,LB
221498,1,LM
246073,0,CAM
234809,0,CB
234809,1,RB
230713,0,CDM
230713,1,CM
196921,0,LB
196921,1,LWB
246328,0,CB
171320,0,RB
236600,0,CB
182071,0,CB
244535,0,ST
244023,0,CF
244023,1,CAM
244023,2,RM
242487,0,CM
231479,0,CB
225079,0,CM
225079,1,LM
225079,2,CDM
212535,0,CB
212535,1,RB
211511,0,CDM
211511,1,CM
189238,0,RB
189238,1,CDM
189238,2,CM
189238,3,RM
244022,0,ST
239158,0,CB
237622,0,RWB
237622,1,LM
237622,2,LWB
